"","nameTeam","namePlayer","pts","ast","treb","PRA"
"3889","Charlotte Hornets","Devonte' Graham",20,7,5,32
"3890","Charlotte Hornets","Caleb Martin",1,0,0,1
"3891","Charlotte Hornets","P.J. Washington",14,5,12,31
"3892","Charlotte Hornets","LaMelo Ball",11,4,5,20
"3893","Brooklyn Nets","Kevin Durant",42,5,4,51
"3894","Brooklyn Nets","Jeff Green",10,0,4,14
"3895","Brooklyn Nets","DeAndre Jordan",2,3,5,10
"3896","Brooklyn Nets","James Harden",32,14,12,58
"3897","Brooklyn Nets","Joe Harris",17,0,5,22
"3898","Brooklyn Nets","Timothe Luwawu-Cabarrot",3,0,2,5
"3899","Brooklyn Nets","Bruce Brown",7,1,5,13
"3900","Orlando Magic","Cole Anthony",16,8,3,27
"3901","Orlando Magic","Jordan Bone",0,1,4,5
"3902","Orlando Magic","Gary Clark",10,1,5,16
"3903","Orlando Magic","Dwayne Bacon",10,0,0,10
"3904","Orlando Magic","Aaron Gordon",11,6,6,23
"3905","Orlando Magic","Khem Birch",9,2,4,15
"3906","Orlando Magic","James Ennis III",2,0,3,5
"3907","Orlando Magic","Terrence Ross",23,3,3,29
"3908","Orlando Magic","Nikola Vucevic",34,7,10,51
"3909","Brooklyn Nets","Reggie Perry",4,1,3,8
"3910","Brooklyn Nets","Landry Shamet",5,0,1,6
"3911","San Antonio Spurs","Devin Vassell",9,0,7,16
"3912","San Antonio Spurs","Keldon Johnson",11,2,7,20
"3913","San Antonio Spurs","Lonnie Walker IV",8,0,3,11
"3914","San Antonio Spurs","Jakob Poeltl",13,3,11,27
"3915","San Antonio Spurs","Dejounte Murray",18,3,10,31
"3916","San Antonio Spurs","Patty Mills",11,3,3,17
"3917","San Antonio Spurs","DeMar DeRozan",24,4,7,35
"3918","San Antonio Spurs","Rudy Gay",5,2,8,15
"3919","San Antonio Spurs","LaMarcus Aldridge",4,2,2,8
"3920","Houston Rockets","Jae'Sean Tate",7,5,5,17
"3921","Houston Rockets","Kenyon Martin Jr.",2,0,5,7
"3922","Houston Rockets","Mason Jones",24,4,6,34
"3923","Houston Rockets","Rodions Kurucs",2,1,4,7
"3924","Houston Rockets","David Nwaba",7,4,1,12
"3925","Houston Rockets","Christian Wood",24,3,18,45
"3926","Houston Rockets","P.J. Tucker",4,2,9,15
"3927","Houston Rockets","Ben McLemore",21,1,3,25
"3928","Portland Trail Blazers","Enes Kanter",12,3,15,30
"3929","Portland Trail Blazers","Damian Lillard",36,7,7,50
"3930","Portland Trail Blazers","CJ McCollum",16,1,0,17
"3931","Portland Trail Blazers","Robert Covington",3,3,10,16
"3932","Portland Trail Blazers","Rodney Hood",3,1,3,7
"3933","Portland Trail Blazers","Derrick Jones Jr.",10,0,9,19
"3934","Portland Trail Blazers","Harry Giles III",3,1,5,9
"3935","Portland Trail Blazers","Anfernee Simons",0,0,2,2
"3936","Portland Trail Blazers","Gary Trent Jr.",18,1,3,22
"3937","Portland Trail Blazers","Carmelo Anthony",11,1,1,13
"3938","Atlanta Hawks","De'Andre Hunter",15,1,6,22
"3939","Atlanta Hawks","Brandon Goodwin",9,0,1,10
"3940","Atlanta Hawks","Trae Young",26,11,7,44
"3941","Atlanta Hawks","Kevin Huerter",13,4,6,23
"3942","Atlanta Hawks","John Collins",8,2,6,16
"3943","Atlanta Hawks","Clint Capela",25,0,15,40
"3944","Atlanta Hawks","Solomon Hill",7,1,0,8
"3945","Atlanta Hawks","Rajon Rondo",0,2,4,6
"3946","Atlanta Hawks","Tony Snell",3,3,3,9
"3947","Miami Heat","Duncan Robinson",22,3,4,29
"3948","Miami Heat","Bam Adebayo",28,6,7,41
"3949","Detroit Pistons","Josh Jackson",8,2,0,10
"3950","Detroit Pistons","Saddiq Bey",5,0,1,6
"3951","Miami Heat","Chris Silva",3,0,1,4
"3952","Detroit Pistons","Sekou Doumbouya",6,0,3,9
"3953","Miami Heat","Kendrick Nunn",7,1,5,13
"3954","Detroit Pistons","Derrick Rose",23,4,1,28
"3955","Miami Heat","Andre Iguodala",0,1,1,2
"3956","Detroit Pistons","Saben Lee",0,0,0,0
"3957","Detroit Pistons","Deividas Sirvydis",0,0,0,0
"3958","Detroit Pistons","Svi Mykhailiuk",3,0,0,3
"3959","Detroit Pistons","Delon Wright",8,10,4,22
"3960","Detroit Pistons","Jerami Grant",24,6,9,39
"3961","Detroit Pistons","Mason Plumlee",9,2,2,13
"3962","Detroit Pistons","Wayne Ellington",9,0,1,10
"3963","Detroit Pistons","Blake Griffin",15,8,7,30
"3964","Miami Heat","Precious Achiuwa",5,0,4,9
"3965","Miami Heat","KZ Okpala",16,1,1,18
"3966","Miami Heat","Max Strus",0,1,0,1
"3967","Miami Heat","Gabe Vincent",4,0,2,6
"3968","Miami Heat","Kelly Olynyk",3,2,3,8
"3969","Detroit Pistons","Isaiah Stewart",10,2,11,23
"3970","Miami Heat","Goran Dragic",12,10,3,25
"3971","Memphis Grizzlies","Desmond Bane",10,1,2,13
"3972","Memphis Grizzlies","Xavier Tillman",15,2,4,21
"3973","Memphis Grizzlies","Brandon Clarke",11,2,11,24
"3974","Memphis Grizzlies","Ja Morant",17,6,0,23
"3975","Memphis Grizzlies","De'Anthony Melton",4,1,1,6
"3976","Memphis Grizzlies","Grayson Allen",12,4,7,23
"3977","Memphis Grizzlies","Dillon Brooks",11,1,3,15
"3978","Memphis Grizzlies","Tyus Jones",6,4,1,11
"3979","Memphis Grizzlies","Kyle Anderson",11,5,6,22
"3980","Memphis Grizzlies","Jonas Valanciunas",9,1,7,17
"3981","Philadelphia 76ers","Isaiah Joe",6,1,0,7
"3982","Philadelphia 76ers","Tyrese Maxey",12,0,3,15
"3983","Philadelphia 76ers","Matisse Thybulle",8,1,5,14
"3984","Philadelphia 76ers","Shake Milton",28,4,3,35
"3985","Philadelphia 76ers","Tony Bradley",2,0,2,4
"3986","Philadelphia 76ers","Ben Simmons",11,9,16,36
"3987","Philadelphia 76ers","Tobias Harris",21,2,3,26
"3988","Philadelphia 76ers","Danny Green",8,3,3,14
"3989","Philadelphia 76ers","Dwight Howard",8,3,18,29
"3990","Chicago Bulls","Thaddeus Young",15,3,3,21
"3991","Chicago Bulls","Garrett Temple",21,3,3,27
"3992","Chicago Bulls","Otto Porter Jr.",14,2,9,25
"3993","Chicago Bulls","Zach LaVine",10,10,0,20
"3994","Chicago Bulls","Ryan Arcidiacono",4,5,4,13
"3995","Chicago Bulls","Lauri Markkanen",29,3,10,42
"3996","Dallas Mavericks","Nate Hinton",0,0,0,0
"3997","Dallas Mavericks","Tyler Bey",1,0,1,2
"3998","Dallas Mavericks","Josh Green",4,1,4,9
"3999","Dallas Mavericks","Tyrell Terry",4,0,0,4
"4000","Dallas Mavericks","Luka Doncic",36,15,16,67
"4001","Dallas Mavericks","Wes Iwundu",9,1,3,13
"4002","Dallas Mavericks","Boban Marjanovic",2,0,4,6
"4003","Dallas Mavericks","Willie Cauley-Stein",10,0,5,15
"4004","Dallas Mavericks","Kristaps Porzingis",20,0,8,28
"4005","Dallas Mavericks","Trey Burke",5,1,4,10
"4006","Dallas Mavericks","James Johnson",10,0,2,12
"4007","Chicago Bulls","Patrick Williams",5,1,5,11
"4008","Chicago Bulls","Daniel Gafford",7,0,3,10
"4009","Chicago Bulls","Coby White",0,4,3,7
"4010","Chicago Bulls","Wendell Carter Jr.",12,1,7,20
"4011","Boston Celtics","Jaylen Brown",25,3,6,34
"4012","Boston Celtics","Semi Ojeleye",4,1,3,8
"4013","Boston Celtics","Daniel Theis",7,1,7,15
"4014","Boston Celtics","Grant Williams",3,1,2,6
"4015","Boston Celtics","Aaron Nesmith",0,0,1,1
"4016","New York Knicks","Obi Toppin",12,0,5,17
"4017","New York Knicks","Nerlens Noel",5,0,4,9
"4018","Boston Celtics","Javonte Green",8,0,5,13
"4019","Boston Celtics","Tremont Waters",3,1,1,5
"4020","New York Knicks","Immanuel Quickley",17,8,0,25
"4021","New York Knicks","Ignas Brazdeikis",0,1,0,1
"4022","New York Knicks","RJ Barrett",19,3,11,33
"4023","New York Knicks","Theo Pinson",0,0,0,0
"4024","New York Knicks","Mitchell Robinson",8,0,7,15
"4025","New York Knicks","Kevin Knox II",3,1,2,6
"4026","New York Knicks","Dennis Smith Jr.",1,0,0,1
"4027","New York Knicks","Julius Randle",20,4,12,36
"4028","New York Knicks","Elfrid Payton",9,3,4,16
"4029","New York Knicks","Reggie Bullock",11,0,7,18
"4030","New York Knicks","Austin Rivers",0,2,1,3
"4031","Boston Celtics","Payton Pritchard",3,0,5,8
"4032","Boston Celtics","Jeff Teague",0,2,2,4
"4033","Boston Celtics","Tristan Thompson",3,0,6,9
"4034","Boston Celtics","Kemba Walker",9,4,3,16
"4035","Boston Celtics","Marcus Smart",10,2,2,14
"4036","Indiana Pacers","Goga Bitadze",5,0,2,7
"4037","LA Clippers","Luke Kennard",20,2,4,26
"4038","Indiana Pacers","Justin Holiday",15,1,3,19
"4039","LA Clippers","Ivica Zubac",6,2,6,14
"4040","Indiana Pacers","Domantas Sabonis",19,6,14,39
"4041","Indiana Pacers","Malcolm Brogdon",16,8,2,26
"4042","LA Clippers","Kawhi Leonard",17,5,7,29
"4043","LA Clippers","Patrick Beverley",11,6,5,22
"4044","LA Clippers","Nicolas Batum",10,0,5,15
"4045","LA Clippers","Terance Mann",2,0,3,5
"4046","LA Clippers","Daniel Oturu",4,1,3,8
"4047","Indiana Pacers","Aaron Holiday",2,2,1,5
"4048","Indiana Pacers","Edmond Sumner",9,2,3,14
"4049","Indiana Pacers","T.J. McConnell",2,6,3,11
"4050","LA Clippers","Marcus Morris Sr.",20,3,7,30
"4051","LA Clippers","Patrick Patterson",10,1,0,11
"4052","LA Clippers","Paul George",20,4,7,31
"4053","Indiana Pacers","Cassius Stanley",0,0,0,0
"4054","Indiana Pacers","Jalen Lecque",2,1,1,4
"4055","Indiana Pacers","Kelan Martin",0,0,2,2
"4056","Indiana Pacers","Brian Bowen II",3,0,1,4
"4057","LA Clippers","Mfiondu Kabengele",1,0,2,3
"4058","LA Clippers","Amir Coffey",2,0,0,2
"4059","Indiana Pacers","Doug McDermott",23,2,1,26
"4060","LA Clippers","Reggie Jackson",6,3,3,12
"4061","New Orleans Pelicans","Zion Williamson",31,2,6,39
"4062","Sacramento Kings","Marvin Bagley III",26,0,10,36
"4063","New Orleans Pelicans","Josh Hart",5,3,5,13
"4064","Sacramento Kings","Glenn Robinson III",5,0,1,6
"4065","Sacramento Kings","Cory Joseph",2,0,0,2
"4066","New Orleans Pelicans","JJ Redick",14,3,0,17
"4067","New Orleans Pelicans","Brandon Ingram",22,1,3,26
"4068","Sacramento Kings","Harrison Barnes",7,4,1,12
"4069","Sacramento Kings","De'Aaron Fox",43,13,4,60
"4070","Sacramento Kings","Chimezie Metu",4,0,3,7
"4071","Sacramento Kings","Buddy Hield",18,3,4,25
"4072","Sacramento Kings","Richaun Holmes",16,1,7,24
"4073","New Orleans Pelicans","Steven Adams",12,4,15,31
"4074","New Orleans Pelicans","Eric Bledsoe",21,1,6,28
"4075","New Orleans Pelicans","Jaxson Hayes",11,0,6,17
"4076","New Orleans Pelicans","Nickeil Alexander-Walker",9,5,5,19
"4077","Sacramento Kings","Tyrese Haliburton",2,2,3,7
"4078","New Orleans Pelicans","Kira Lewis Jr.",3,5,2,10
"4079","Denver Nuggets","Paul Millsap",4,1,9,14
"4080","Denver Nuggets","Will Barton",2,4,5,11
"4081","Denver Nuggets","JaMychal Green",5,0,6,11
"4082","Denver Nuggets","Gary Harris",8,0,5,13
"4083","Denver Nuggets","Nikola Jokic",35,9,14,58
"4084","Denver Nuggets","Jamal Murray",30,4,5,39
"4085","Denver Nuggets","Isaiah Hartenstein",0,0,2,2
"4086","Utah Jazz","Miye Oni",0,0,2,2
"4087","Utah Jazz","Donovan Mitchell",18,7,3,28
"4088","Utah Jazz","Georges Niang",11,0,3,14
"4089","Utah Jazz","Royce O'Neale",8,3,5,16
"4090","Utah Jazz","Jordan Clarkson",23,1,3,27
"4091","Utah Jazz","Rudy Gobert",15,1,13,29
"4092","Utah Jazz","Bojan Bogdanovic",17,3,3,23
"4093","Utah Jazz","Derrick Favors",3,1,1,5
"4094","Utah Jazz","Mike Conley",14,8,3,25
"4095","Denver Nuggets","Facundo Campazzo",5,2,1,8
"4096","Denver Nuggets","Monte Morris",7,2,1,10
"4097","Denver Nuggets","PJ Dozier",9,3,4,16
"4098","New York Knicks","Reggie Bullock",13,2,3,18
"4099","New York Knicks","Elfrid Payton",12,4,2,18
"4100","New York Knicks","Julius Randle",21,1,17,39
"4101","Orlando Magic","Dwayne Bacon",2,1,1,4
"4102","New York Knicks","Immanuel Quickley",11,2,1,14
"4103","New York Knicks","Obi Toppin",2,1,1,4
"4104","Orlando Magic","Jordan Bone",5,0,0,5
"4105","New York Knicks","Kevin Knox II",2,0,0,2
"4106","Orlando Magic","Aaron Gordon",18,9,17,44
"4107","Orlando Magic","James Ennis III",5,3,2,10
"4108","New York Knicks","Nerlens Noel",0,0,4,4
"4109","New York Knicks","Austin Rivers",2,1,5,8
"4110","Orlando Magic","Terrence Ross",19,3,3,25
"4111","Orlando Magic","Nikola Vucevic",24,0,14,38
"4112","Orlando Magic","Cole Anthony",6,1,5,12
"4113","Orlando Magic","Gary Clark",0,0,2,2
"4114","Orlando Magic","Khem Birch",5,1,7,13
"4115","New York Knicks","RJ Barrett",22,4,10,36
"4116","New York Knicks","Mitchell Robinson",6,0,10,16
"4117","Los Angeles Lakers","LeBron James",19,5,5,29
"4118","Los Angeles Lakers","Marc Gasol",5,1,1,7
"4119","Los Angeles Lakers","Wesley Matthews",3,0,0,3
"4120","Los Angeles Lakers","Markieff Morris",1,0,0,1
"4121","Los Angeles Lakers","Anthony Davis",17,7,17,41
"4122","Los Angeles Lakers","Dennis Schroder",25,3,5,33
"4123","Los Angeles Lakers","Kentavious Caldwell-Pope",4,2,3,9
"4124","Los Angeles Lakers","Montrezl Harrell",17,1,8,26
"4125","Los Angeles Lakers","Alex Caruso",7,4,1,12
"4126","Los Angeles Lakers","Kyle Kuzma",15,0,10,25
"4127","Golden State Warriors","James Wiseman",4,0,3,7
"4128","Golden State Warriors","Jordan Poole",0,1,0,1
"4129","Golden State Warriors","Eric Paschall",19,3,4,26
"4130","Golden State Warriors","Damion Lee",3,2,1,6
"4131","Golden State Warriors","Kevon Looney",7,1,6,14
"4132","Golden State Warriors","Kelly Oubre Jr.",23,0,4,27
"4133","Golden State Warriors","Andrew Wiggins",18,1,3,22
"4134","Golden State Warriors","Kent Bazemore",4,2,1,7
"4135","Golden State Warriors","Draymond Green",7,9,8,24
"4136","Golden State Warriors","Brad Wanamaker",4,5,1,10
"4137","Golden State Warriors","Stephen Curry",26,7,1,34
"4138","Detroit Pistons","Josh Jackson",12,0,0,12
"4139","Detroit Pistons","Delon Wright",2,2,3,7
"4140","Detroit Pistons","Jerami Grant",27,6,4,37
"4141","Detroit Pistons","Mason Plumlee",15,4,7,26
"4142","Detroit Pistons","Wayne Ellington",24,2,2,28
"4143","Detroit Pistons","Blake Griffin",5,1,5,11
"4144","Detroit Pistons","Derrick Rose",21,4,3,28
"4145","Miami Heat","Precious Achiuwa",8,0,5,13
"4146","Miami Heat","KZ Okpala",0,0,0,0
"4147","Miami Heat","Gabe Vincent",3,1,1,5
"4148","Miami Heat","Kendrick Nunn",18,3,5,26
"4149","Miami Heat","Duncan Robinson",18,3,3,24
"4150","Miami Heat","Bam Adebayo",28,5,11,44
"4151","Miami Heat","Kelly Olynyk",9,3,3,15
"4152","Miami Heat","Maurice Harkless",3,3,2,8
"4153","Miami Heat","Goran Dragic",22,3,3,28
"4154","Miami Heat","Andre Iguodala",4,2,3,9
"4155","Detroit Pistons","Svi Mykhailiuk",0,4,4,8
"4156","Detroit Pistons","Sekou Doumbouya",1,0,1,2
"4157","Detroit Pistons","Saddiq Bey",0,0,1,1
"4158","Detroit Pistons","Isaiah Stewart",0,1,2,3
"4159","Houston Rockets","P.J. Tucker",2,3,3,8
"4160","Houston Rockets","Eric Gordon",21,4,2,27
"4161","Houston Rockets","Victor Oladipo",32,9,5,46
"4162","Houston Rockets","Christian Wood",30,1,9,40
"4163","Houston Rockets","David Nwaba",7,1,2,10
"4164","Chicago Bulls","Thaddeus Young",12,3,9,24
"4165","Houston Rockets","DeMarcus Cousins",2,4,6,12
"4166","Houston Rockets","Ben McLemore",5,1,3,9
"4167","Chicago Bulls","Denzel Valentine",13,3,8,24
"4168","Chicago Bulls","Coby White",10,4,4,18
"4169","Houston Rockets","Mason Jones",10,2,0,12
"4170","Houston Rockets","Jae'Sean Tate",11,0,6,17
"4171","Chicago Bulls","Adam Mokoka",0,0,0,0
"4172","Chicago Bulls","Daniel Gafford",7,1,3,11
"4173","Chicago Bulls","Wendell Carter Jr.",10,1,8,19
"4174","Chicago Bulls","Lauri Markkanen",18,0,7,25
"4175","Chicago Bulls","Ryan Arcidiacono",9,2,2,13
"4176","Chicago Bulls","Zach LaVine",33,7,4,44
"4177","Chicago Bulls","Garrett Temple",13,2,2,17
"4178","Toronto Raptors","Malachi Flynn",0,1,0,1
"4179","Toronto Raptors","Matt Thomas",2,0,0,2
"4180","Toronto Raptors","Yuta Watanabe",0,0,0,0
"4181","Toronto Raptors","Terence Davis",6,0,1,7
"4182","Toronto Raptors","Paul Watson",3,0,2,5
"4183","Toronto Raptors","Chris Boucher",21,2,10,33
"4184","Toronto Raptors","OG Anunoby",13,0,11,24
"4185","Dallas Mavericks","James Johnson",15,2,6,23
"4186","Dallas Mavericks","Tim Hardaway Jr.",0,1,5,6
"4187","Dallas Mavericks","Trey Burke",17,3,0,20
"4188","Dallas Mavericks","Kristaps Porzingis",23,1,9,33
"4189","Dallas Mavericks","Willie Cauley-Stein",6,0,3,9
"4190","Dallas Mavericks","Boban Marjanovic",0,0,0,0
"4191","Dallas Mavericks","Wes Iwundu",0,1,2,3
"4192","Dallas Mavericks","Jalen Brunson",13,2,2,17
"4193","Dallas Mavericks","Luka Doncic",15,9,7,31
"4194","Dallas Mavericks","Tyrell Terry",0,0,1,1
"4195","Dallas Mavericks","Josh Green",4,2,3,9
"4196","Dallas Mavericks","Tyler Bey",0,0,0,0
"4197","Dallas Mavericks","Nate Hinton",0,0,0,0
"4198","Toronto Raptors","Kyle Lowry",23,7,9,39
"4199","Toronto Raptors","Aron Baynes",0,0,1,1
"4200","Toronto Raptors","Stanley Johnson",6,0,3,9
"4201","Toronto Raptors","Norman Powell",17,2,2,21
"4202","Toronto Raptors","DeAndre' Bembry",0,0,0,0
"4203","Toronto Raptors","Pascal Siakam",19,5,3,27
"4204","Toronto Raptors","Fred VanVleet",6,6,4,16
"4205","Milwaukee Bucks","Donte DiVincenzo",8,2,1,11
"4206","Milwaukee Bucks","Bryn Forbes",4,0,0,4
"4207","Milwaukee Bucks","Pat Connaughton",9,2,6,17
"4208","Milwaukee Bucks","Bobby Portis",4,0,7,11
"4209","Milwaukee Bucks","Giannis Antetokounmpo",34,7,12,53
"4210","Milwaukee Bucks","Khris Middleton",25,4,4,33
"4211","Milwaukee Bucks","Jrue Holiday",22,6,4,32
"4212","Milwaukee Bucks","Brook Lopez",15,0,7,22
"4213","Milwaukee Bucks","D.J. Augustin",2,0,0,2
"4214","Brooklyn Nets","Kevin Durant",30,6,9,45
"4215","Brooklyn Nets","Jeff Green",14,1,6,21
"4216","Brooklyn Nets","DeAndre Jordan",12,3,12,27
"4217","Brooklyn Nets","James Harden",34,12,6,52
"4218","Brooklyn Nets","Reggie Perry",2,2,4,8
"4219","Brooklyn Nets","Landry Shamet",5,1,0,6
"4220","Brooklyn Nets","Bruce Brown",8,0,6,14
"4221","Brooklyn Nets","Timothe Luwawu-Cabarrot",0,0,0,0
"4222","Brooklyn Nets","Joe Harris",20,1,6,27
"4223","Memphis Grizzlies","Brandon Clarke",17,3,5,25
"4224","Memphis Grizzlies","Ja Morant",17,10,3,30
"4225","Memphis Grizzlies","John Konchar",4,2,1,7
"4226","Memphis Grizzlies","Xavier Tillman",12,1,6,19
"4227","Memphis Grizzlies","Desmond Bane",10,2,1,13
"4228","Memphis Grizzlies","Grayson Allen",16,3,6,25
"4229","Memphis Grizzlies","Dillon Brooks",3,3,2,8
"4230","Memphis Grizzlies","Tyus Jones",11,3,5,19
"4231","Memphis Grizzlies","Kyle Anderson",10,2,8,20
"4232","Memphis Grizzlies","Gorgui Dieng",8,2,3,13
"4233","Phoenix Suns","Cameron Johnson",10,3,4,17
"4234","Phoenix Suns","Deandre Ayton",18,3,16,37
"4235","Phoenix Suns","Jevon Carter",8,1,1,10
"4236","Phoenix Suns","Mikal Bridges",17,2,8,27
"4237","Phoenix Suns","Cameron Payne",5,4,2,11
"4238","Phoenix Suns","Devin Booker",12,4,3,19
"4239","Phoenix Suns","Frank Kaminsky",8,0,5,13
"4240","Phoenix Suns","Langston Galloway",5,1,0,6
"4241","Phoenix Suns","Jae Crowder",5,5,2,12
"4242","Phoenix Suns","Chris Paul",16,7,3,26
"4243","San Antonio Spurs","Lonnie Walker IV",5,2,5,12
"4244","Portland Trail Blazers","Damian Lillard",35,6,3,44
"4245","Portland Trail Blazers","Carmelo Anthony",14,2,3,19
"4246","Portland Trail Blazers","Nassir Little",1,0,4,5
"4247","Portland Trail Blazers","Rodney Hood",21,2,2,25
"4248","Portland Trail Blazers","Robert Covington",9,1,3,13
"4249","Portland Trail Blazers","Keljin Blevins",0,0,0,0
"4250","Portland Trail Blazers","Gary Trent Jr.",2,1,3,6
"4251","Portland Trail Blazers","Enes Kanter",9,5,8,22
"4252","San Antonio Spurs","Devin Vassell",6,4,7,17
"4253","Portland Trail Blazers","Derrick Jones Jr.",5,1,5,11
"4254","Portland Trail Blazers","Harry Giles III",2,1,3,6
"4255","Portland Trail Blazers","Anfernee Simons",6,1,0,7
"4256","San Antonio Spurs","LaMarcus Aldridge",22,1,2,25
"4257","San Antonio Spurs","Rudy Gay",21,1,7,29
"4258","San Antonio Spurs","DeMar DeRozan",20,11,6,37
"4259","San Antonio Spurs","Trey Lyles",0,0,0,0
"4260","San Antonio Spurs","Dejounte Murray",9,11,9,29
"4261","San Antonio Spurs","Jakob Poeltl",11,1,7,19
"4262","San Antonio Spurs","Keldon Johnson",10,1,4,15
"4263","San Antonio Spurs","Tre Jones",0,0,0,0
"4264","San Antonio Spurs","Patty Mills",21,1,1,23
"4265","Atlanta Hawks","John Collins",15,2,7,24
"4266","Atlanta Hawks","Solomon Hill",0,1,1,2
"4267","Atlanta Hawks","Trae Young",20,13,8,41
"4268","Minnesota Timberwolves","Malik Beasley",15,3,5,23
"4269","Atlanta Hawks","Clint Capela",23,2,15,40
"4270","Atlanta Hawks","Tony Snell",6,0,1,7
"4271","Minnesota Timberwolves","Ed Davis",4,0,4,8
"4272","Minnesota Timberwolves","Naz Reid",9,1,2,12
"4273","Minnesota Timberwolves","Josh Okogie",4,2,2,8
"4274","Atlanta Hawks","Rajon Rondo",0,2,2,4
"4275","Minnesota Timberwolves","Jordan McLaughlin",4,4,2,10
"4276","Minnesota Timberwolves","D'Angelo Russell",31,7,3,41
"4277","Minnesota Timberwolves","Jarrett Culver",7,0,7,14
"4278","Minnesota Timberwolves","Jarred Vanderbilt",8,3,8,19
"4279","Minnesota Timberwolves","Jaden McDaniels",3,0,1,4
"4280","Minnesota Timberwolves","Anthony Edwards",12,2,5,19
"4281","Atlanta Hawks","De'Andre Hunter",25,2,4,31
"4282","Atlanta Hawks","Brandon Goodwin",2,2,4,8
"4283","Atlanta Hawks","Kevin Huerter",17,8,6,31
"4284","New Orleans Pelicans","JJ Redick",6,0,2,8
"4285","New Orleans Pelicans","Eric Bledsoe",9,2,4,15
"4286","New Orleans Pelicans","Steven Adams",6,1,9,16
"4287","New Orleans Pelicans","Willy Hernangomez",2,0,3,5
"4288","New Orleans Pelicans","Brandon Ingram",17,4,3,24
"4289","New Orleans Pelicans","Lonzo Ball",7,4,1,12
"4290","New Orleans Pelicans","Josh Hart",8,1,5,14
"4291","New Orleans Pelicans","Sindarius Thornwell",0,0,0,0
"4292","New Orleans Pelicans","Zion Williamson",32,3,5,40
"4293","New Orleans Pelicans","Jaxson Hayes",2,0,1,3
"4294","New Orleans Pelicans","Nickeil Alexander-Walker",9,2,5,16
"4295","New Orleans Pelicans","Kira Lewis Jr.",4,0,0,4
"4296","New Orleans Pelicans","Naji Marshall",0,0,0,0
"4297","Utah Jazz","Mike Conley",6,10,2,18
"4298","Utah Jazz","Derrick Favors",9,0,7,16
"4299","Utah Jazz","Bojan Bogdanovic",11,3,7,21
"4300","Utah Jazz","Rudy Gobert",13,1,18,32
"4301","Utah Jazz","Jordan Clarkson",18,6,6,30
"4302","Utah Jazz","Joe Ingles",15,2,3,20
"4303","Utah Jazz","Royce O'Neale",6,1,1,8
"4304","Utah Jazz","Georges Niang",10,1,1,12
"4305","Utah Jazz","Shaquille Harrison",2,0,0,2
"4306","Utah Jazz","Donovan Mitchell",28,4,7,39
"4307","Utah Jazz","Udoka Azubuike",0,0,1,1
"4308","Utah Jazz","Miye Oni",0,0,1,1
"4309","Utah Jazz","Jarrell Brantley",0,0,0,0
"4310","Denver Nuggets","JaMychal Green",10,1,8,19
